sent	tag	tag_uni	label	cue	scope	tags_idx	tags_uni_idx	cues_idx	scopes_idx	labels_idx
['It', 'is', 'not', 'an', 'easy', 'problem', ',', 'but', 'he', 'solved', 'it', 'in', 'an', 'original', 'fashion', ',', 'and', 'so', 'effectively', 'that', 'her', 'presence', 'was', 'not', 'even', 'known', 'to', 'the', 'landlady', 'who', 'supplies', 'her', 'with', 'food', '.']	['PRP', 'VBZ', 'RB', 'DT', 'JJ', 'NN', ',', 'CC', 'PRP', 'VBD', 'PRP', 'IN', 'DT', 'JJ', 'NN', ',', 'CC', 'RB', 'RB', 'IN', 'PRP$', 'NN', 'VBD', 'RB', 'RB', 'VBN', 'TO', 'DT', 'NN', 'WP', 'VBZ', 'PRP', 'IN', 'NN', '.']	['PRON', 'VERB', 'ADV', 'DET', 'ADJ', 'NOUN', '.', 'CONJ', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'CONJ', 'ADV', 'ADV', 'ADP', 'PRON', 'NOUN', 'VERB', 'ADV', 'ADV', 'VERB', 'PRT', 'DET', 'NOUN', 'PRON', 'VERB', 'PRON', 'ADP', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[4, 16, 1, 9, 10, 11, 2, 13, 4, 22, 4, 7, 9, 10, 11, 2, 13, 1, 1, 7, 20, 11, 22, 1, 1, 28, 23, 9, 11, 32, 16, 4, 7, 11, 17]	[3, 4, 1, 6, 7, 2, 0, 9, 3, 4, 3, 5, 6, 7, 2, 0, 9, 1, 1, 5, 3, 2, 4, 1, 1, 4, 10, 6, 2, 3, 4, 3, 5, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['The', 'man', 'can', 'not', 'come', 'near', 'the', 'woman', ',', 'or', 'he', 'will', 'guide', 'their', 'enemies', 'to', 'her', '.']	['DT', 'NN', 'MD', 'RB', 'VB', 'IN', 'DT', 'NN', ',', 'CC', 'PRP', 'MD', 'VB', 'PRP$', 'NNS', 'TO', 'PRP', '.']	['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', '.', 'CONJ', 'PRON', 'VERB', 'VERB', 'PRON', 'NOUN', 'PRT', 'PRON', '.']	['I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[9, 11, 5, 1, 6, 7, 9, 11, 2, 13, 4, 5, 6, 20, 24, 23, 4, 17]	[6, 2, 4, 1, 4, 5, 6, 2, 0, 9, 3, 4, 4, 3, 2, 10, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['Since', 'he', 'can', 'not', 'communicate', 'with', 'her', 'direct', ',', 'he', 'has', 'recourse', 'to', 'the', 'a-', 'gony', 'column', 'of', 'a', 'paper', '.']	['IN', 'PRP', 'MD', 'RB', 'VB', 'IN', 'PRP', 'JJ', ',', 'PRP', 'VBZ', 'NN', 'TO', 'DT', 'AFF', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']	['ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'ADJ', '.', 'PRON', 'VERB', 'NOUN', 'PRT', 'DET', 'AFF', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', '.']	['O', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[7, 4, 5, 1, 6, 7, 4, 10, 2, 4, 16, 11, 23, 9, 12, 10, 11, 7, 9, 11, 17]	[5, 3, 4, 1, 4, 5, 3, 7, 0, 3, 4, 2, 10, 6, 8, 7, 2, 5, 6, 2, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['This', 'much', 'we', 'can', 'say', ':', 'that', 'it', 'is', 'no', 'ordinary', 'love', 'escapade', '.']	['DT', 'JJ', 'PRP', 'MD', 'VB', ':', 'IN', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'NN', '.']	['DET', 'ADJ', 'PRON', 'VERB', 'VERB', '.', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'O', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'NS', 'S', 'S', 'S', 'NS']	[9, 10, 4, 5, 6, 19, 7, 4, 16, 9, 10, 11, 11, 17]	[6, 7, 3, 4, 4, 0, 5, 3, 4, 6, 7, 2, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]
['The', 'a-', 'ttack', 'upon', 'Mr.', 'Warren', 'further', 'shows', 'that', 'the', 'enemy', ',', 'whoever', 'they', 'are', ',', 'are', 'themselves', 'not', 'a-', 'ware', 'of', 'the', 'substitution', 'of', 'the', 'female', 'lodger', 'for', 'the', 'male', '.']	['DT', 'AFF', 'NN', 'IN', 'NNP', 'NNP', 'RB', 'VBZ', 'IN', 'DT', 'NN', ',', 'WP', 'PRP', 'VBP', ',', 'VBP', 'PRP', 'RB', 'AFF', 'JJ', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', '.']	['DET', 'AFF', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', '.', 'PRON', 'PRON', 'VERB', '.', 'VERB', 'PRON', 'ADV', 'AFF', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS']	[9, 12, 11, 7, 3, 3, 1, 16, 7, 9, 11, 2, 32, 4, 8, 2, 8, 4, 1, 12, 10, 7, 9, 11, 7, 9, 10, 11, 7, 9, 10, 17]	[6, 8, 2, 5, 2, 2, 1, 4, 5, 6, 2, 0, 3, 3, 4, 0, 4, 3, 1, 8, 7, 5, 6, 2, 5, 6, 7, 2, 5, 6, 7, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
"['I', 'suppose', 'when', 'you', 'doctored', 'you', 'found', 'yourself', 'studying', 'cases', 'without', 'thought', 'of', 'a', 'fee', '?', ""''""]"	"['PRP', 'VBP', 'WRB', 'PRP', 'VBD', 'PRP', 'VBD', 'PRP', 'VBG', 'NNS', 'IN', 'NN', 'IN', 'DT', 'NN', '.', ""''""]"	['PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', '.', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'I', 'I', 'I', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS']	[4, 8, 14, 4, 22, 4, 22, 4, 18, 24, 7, 11, 7, 9, 11, 17, 25]	[3, 4, 1, 3, 4, 3, 4, 3, 4, 2, 5, 2, 5, 6, 2, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]
['``', 'Education', 'never', 'ends', ',', 'Watson', '.']	['``', 'NN', 'RB', 'VBZ', ',', 'NNP', '.']	['.', 'NOUN', 'ADV', 'VERB', '.', 'NOUN', '.']	['O', 'I', 'O', 'I', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'NS', 'S', 'NS', 'NS', 'NS']	[0, 11, 1, 16, 2, 3, 17]	[0, 2, 1, 4, 0, 2, 0]	[0, 0, 1, 0, 0, 0, 0]	[0, 1, 0, 1, 0, 0, 0]	[1, 0, 1, 0, 1, 1, 1]
['There', 'is', 'neither', 'money', 'nor', 'credit', 'in', 'it', ',', 'and', 'yet', 'one', 'would', 'wish', 'to', 'tidy', 'it', 'up', '.']	['EX', 'VBZ', 'DT', 'NN', 'CC', 'NN', 'IN', 'PRP', ',', 'CC', 'RB', 'PRP', 'MD', 'VB', 'TO', 'JJ', 'PRP', 'RP', '.']	['DET', 'VERB', 'DET', 'NOUN', 'CONJ', 'NOUN', 'ADP', 'PRON', '.', 'CONJ', 'ADV', 'PRON', 'VERB', 'VERB', 'PRT', 'ADJ', 'PRON', 'PRT', '.']	['I', 'I', 'O', 'I', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[31, 16, 9, 11, 13, 11, 7, 4, 2, 13, 1, 4, 5, 6, 23, 10, 4, 27, 17]	[6, 4, 6, 2, 9, 2, 5, 3, 0, 9, 1, 3, 4, 4, 10, 7, 3, 10, 0]	[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
"['That', 'ca', ""n't"", 'be', 'all', ',', 'Watson', '?']"	['DT', 'MD', 'RB', 'VB', 'DT', ',', 'NNP', '.']	['DET', 'VERB', 'ADV', 'VERB', 'DET', '.', 'NOUN', '.']	['I', 'I', 'O', 'I', 'I', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'NS', 'S', 'S', 'NS', 'NS', 'NS']	[9, 5, 1, 6, 9, 2, 3, 17]	[6, 4, 1, 4, 6, 0, 2, 0]	[0, 0, 1, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 1, 0, 0, 0]	[0, 0, 1, 0, 0, 1, 1, 1]
['A-', 'TTENTA', 'gives', 'no', 'sense', '.']	['AFF', 'NNP', 'VBZ', 'DT', 'NN', '.']	['AFF', 'NOUN', 'VERB', 'DET', 'NOUN', '.']	['I', 'I', 'I', 'O', 'I', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE']	['S', 'S', 'S', 'NS', 'S', 'NS']	[12, 3, 16, 9, 11, 17]	[8, 2, 4, 6, 2, 0]	[0, 0, 0, 1, 0, 0]	[1, 1, 1, 0, 1, 0]	[0, 0, 0, 1, 0, 1]
"['Nor', 'is', 'it', 'any', 'better', 'as', 'three', 'words', 'AT', ',', 'TEN', ',', 'TA', ',', 'un-', 'less', 'T.', 'A.', 'are', 'a', 'person', ""'s"", 'in-', 'itials', '.']"	['CC', 'VBZ', 'PRP', 'DT', 'JJR', 'IN', 'CD', 'NNS', 'IN', ',', 'CD', ',', 'NNP', ',', 'AFF', 'IN', 'NNP', 'NNP', 'VBP', 'DT', 'NN', 'POS', 'AFF', 'NNS', '.']	['CONJ', 'VERB', 'PRON', 'DET', 'ADJ', 'ADP', 'X', 'NOUN', 'ADP', '.', 'X', '.', 'NOUN', '.', 'AFF', 'ADP', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRT', 'AFF', 'NOUN', '.']	['O', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[13, 16, 4, 9, 26, 7, 29, 24, 7, 2, 29, 2, 3, 2, 12, 7, 3, 3, 8, 9, 11, 34, 12, 24, 17]	[9, 4, 3, 6, 7, 5, 11, 2, 5, 0, 11, 0, 2, 0, 8, 5, 2, 2, 4, 6, 2, 10, 8, 2, 0]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
['No', ',', 'that', 'seems', 'to', 'be', 'the', 'finish', '.']	['RB', ',', 'DT', 'VBZ', 'TO', 'VB', 'DT', 'NN', '.']	['ADV', '.', 'DET', 'VERB', 'PRT', 'VERB', 'DET', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[1, 2, 9, 16, 23, 6, 9, 11, 17]	[1, 0, 6, 4, 10, 4, 6, 2, 0]	[1, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1]
"['``', 'And', 'not', 'a', 'very', 'obscure', 'cipher', ',', 'Watson', ',', ""''"", 'said', 'he', '.']"	"['``', 'CC', 'RB', 'DT', 'RB', 'JJ', 'NNP', ',', 'NNP', ',', ""''"", 'VBD', 'PRP', '.']"	['.', 'CONJ', 'ADV', 'DET', 'ADV', 'ADJ', 'NOUN', '.', 'NOUN', '.', '.', 'VERB', 'PRON', '.']	['O', 'O', 'O', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'S', 'S', 'S', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[0, 13, 1, 9, 1, 10, 3, 2, 3, 2, 25, 22, 4, 17]	[0, 9, 1, 6, 1, 7, 2, 0, 2, 0, 0, 4, 3, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]
['``', 'Not', 'a', 'doubt', 'of', 'it', '.']	['``', 'RB', 'DT', 'NN', 'IN', 'PRP', '.']	['.', 'ADV', 'DET', 'NOUN', 'ADP', 'PRON', '.']	['O', 'O', 'I', 'I', 'O', 'O', 'O']	['NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'S', 'S', 'NS', 'NS', 'NS']	[0, 1, 9, 11, 7, 4, 17]	[0, 1, 6, 2, 5, 3, 0]	[0, 1, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 0, 0, 0]	[1, 1, 0, 0, 1, 1, 1]
"['There', ',', 'dimly', 'outlined', 'at', 'the', 'top', 'window', ',', 'I', 'could', 'see', 'the', 'shadow', 'of', 'a', 'head', ',', 'a', 'woman', ""'s"", 'head', ',', 'gazing', 'tensely', ',', 'rigidly', ',', 'out', 'into', 'the', 'night', ',', 'waiting', 'with', 'breath', '-less', 'suspense', 'for', 'the', 'renewal', 'of', 'that', 'in-', 'terrupted', 'message', '.']"	['EX', ',', 'RB', 'VBN', 'IN', 'DT', 'JJ', 'NN', ',', 'PRP', 'MD', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'DT', 'NN', 'POS', 'NN', ',', 'VBG', 'RB', ',', 'RB', ',', 'IN', 'IN', 'DT', 'NN', ',', 'VBG', 'IN', 'JJ', 'AFF', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'AFF', 'JJ', 'NN', '.']	['DET', '.', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'DET', 'NOUN', 'PRT', 'NOUN', '.', 'VERB', 'ADV', '.', 'ADV', '.', 'ADP', 'ADP', 'DET', 'NOUN', '.', 'VERB', 'ADP', 'ADJ', 'AFF', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'AFF', 'ADJ', 'NOUN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	['NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'CUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE', 'NOTCUE']	['NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'S', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS', 'NS']	[31, 2, 1, 28, 7, 9, 10, 11, 2, 4, 5, 6, 9, 11, 7, 9, 11, 2, 9, 11, 34, 11, 2, 18, 1, 2, 1, 2, 7, 7, 9, 11, 2, 18, 7, 10, 12, 11, 7, 9, 11, 7, 9, 12, 10, 11, 17]	[6, 0, 1, 4, 5, 6, 7, 2, 0, 3, 4, 4, 6, 2, 5, 6, 2, 0, 6, 2, 10, 2, 0, 4, 1, 0, 1, 0, 5, 5, 6, 2, 0, 4, 5, 7, 8, 2, 5, 6, 2, 5, 6, 8, 7, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
