sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
"I do like it , Dr. WatsonI tell you straight , sir , that I do like it . """	True	True	I have reason to be ashamed of it	True	True	neutral
I have come here with object except to help him .	True	True	"When you know me better you will understand that I can always give reasons for what I say or do . """	True	True	neutral
I can forget them	True	True	I am telling that which I have confided to anyone	True	True	neutral
"` ` Quite happy , "" said she , but there was ring of conviction in her words ."	True	True	a glance at the placid face and steadfast eyes of my companion showed that surprise was intended	True	True	neutral
"` ` I can say that he did . """	True	True	his friends are mine	True	True	neutral
You can think the wonderful secrets which it contains .	True	True	If he was in the hospital and yet on the staff he could only have been a house surgeon or a house physicianlittle more than a senior student .	True	True	neutral
"` ` I did know of a close intimacy . """	True	True	another day shall have passed before I have done all that man can do to reach the heart of the mystery	True	True	neutral
he had been very busy of late , for the tes which I had from Baker Street were few and short , with comments upon the information which I had supplied and hardly any reference to my mission	True	True	"` ` Well , he was up in the loft at the time , so that I could put it into his own hands , but I gave it into Mrs. Barrymore 's hands , and she promised to deliver it at once . """	True	True	neutral
I would lose that stick for the world	True	True	"` ` There 's doubt about the authenticity , for the name and the date , 1647 , are on the back of the canvas . """	True	True	neutral
I do know anything definite	True	True	I had opportunity to tell the baronet what I had learned about Mrs. Lyons upon the evening before , for Dr. Mortimer remained with him at cards until it was very late .	True	True	neutral
I know about the matter	True	True	I could tell whence the sound came	True	True	neutral
It might even now be too late to overtake him , so I set off at once in the direction of Merripit House .	True	True	fortune had thrown in my way	True	True	neutral
the missing boot is found	True	True	"Tell me , frankly , what it is that you do like . """	True	True	neutral
` I could quite understand the object of your questions this morning , Sir Henry	True	True	Your mission today has justified itself , and yet I could almost wish that you had left his side .	True	True	neutral
I did know that you found time for such things	True	True	"` ` He may find his way in , but out , "" she cried ."	True	True	neutral
` ` Well , I could be sure of that , but I dare say my fare knew all about it .	True	True	you came to conceal this important information	True	True	neutral
even he has quite grasped the significance of this sentence	True	True	It was a pure bloodhound and it was a pure mastiff ; but it appeared to be a combination of the twogaunt , savage , and as large as a small lioness .	True	True	neutral
he is	True	True	` ` Well , I could be sure of that , but I dare say my fare knew all about it .	True	True	neutral
Holmes sank to his waist as he stepped from the path to seize it , and had we been there to drag him out he could never have set his foot upon firm land again .	True	True	"In fact , if you had gone today it is exceedingly probable that I should have gone tomorrow . """	True	True	neutral
"` ` If you had told us of your own free will it would have been a different thing , "" said the baronet , ` ` you only told us , or rather your wife only told us , when it was forced from you and you could help yourself . """	True	True	we were getting on	True	True	neutral
I do know much about the tariff and things of that kind	True	True	I just do attempt to explain it	True	True	neutral
I could for the instant realize that that moan had been the passing of his soul	True	True	I can tell it	True	True	neutral
